number;accumulated errors;
127844;0,149385;
127848;0,149388;
127851;0,149393;
127855;0,149396;
127859;0,149399;
127863;0,149402;
127867;0,149405;
127871;0,149408;
127875;0,149412;
127879;0,149415;
127884;0,149417;
127888;0,14942;
127892;0,149423;
127897;0,149425;
127902;0,149427;
127906;0,14943;
127911;0,149432;
127916;0,149434;
127921;0,149436;
127922;0,149443;
127927;0,149445;
127932;0,149447;
127938;0,149447;
127944;0,149448;
127950;0,149449;
127956;0,14945;
127962;0,149451;
127963;0,149457;
127969;0,149458;
127970;0,149465;
127977;0,149464;
127984;0,149464;
127985;0,149471;
127992;0,14947;
127993;0,149477;
127994;0,149484;
128001;0,149483;
128002;0,14949;
128003;0,149496;
128011;0,149495;
128012;0,149502;
128013;0,149508;
128022;0,149506;
128023;0,149512;
128024;0,149519;
128034;0,149515;
128035;0,149522;
128036;0,149528;
128037;0,149535;
128050;0,149528;
128051;0,149534;
128052;0,149541;
128053;0,149547;
128072;0,149533;
128073;0,14954;
128074;0,149546;
128075;0,149553;
128076;0,14956;
128077;0,149566;
128078;0,149573;
128079;0,14958;
128129;0,149529;
128130;0,149536;
128131;0,149542;
128132;0,149549;
128133;0,149556;
128134;0,149562;
128135;0,149569;
128136;0,149575;
128155;0,149561;
128156;0,149568;
128157;0,149574;
128158;0,149581;
128171;0,149574;
128172;0,14958;
128173;0,149587;
128184;0,149582;
128185;0,149588;
128186;0,149595;
128195;0,149592;
128196;0,149599;
128197;0,149606;
128205;0,149604;
128206;0,149611;
128207;0,149617;
128214;0,149617;
128215;0,149624;
128216;0,14963;
128223;0,14963;
128224;0,149637;
128231;0,149636;
128238;0,149636;
128239;0,149642;
128245;0,149643;
128246;0,14965;
128252;0,149651;
128258;0,149651;
128259;0,149658;
128264;0,14966;
128265;0,149667;
128270;0,149669;
128276;0,149669;
128281;0,149671;
128282;0,149678;
128287;0,14968;
128292;0,149682;
128297;0,149684;
128302;0,149686;
128307;0,149688;
128311;0,149691;
128316;0,149693;
128320;0,149696;
128325;0,149698;
128329;0,149701;
128333;0,149704;
128337;0,149707;
128341;0,149711;
128345;0,149714;
128349;0,149717;
128353;0,14972;
128357;0,149723;
128361;0,149726;
128368;0,149726;
128372;0,149729;
128375;0,149733;
128379;0,149736;
128382;0,149741;
128386;0,149744;
128389;0,149748;
128396;0,149748;
128399;0,149752;
128402;0,149756;
128409;0,149756;
128412;0,14976;
128415;0,149764;
128418;0,149769;
128421;0,149773;
128424;0,149777;
128427;0,149782;
128430;0,149786;
128433;0,14979;
128436;0,149794;
128439;0,149799;
128444;0,149801;
128447;0,149805;
128450;0,149809;
128453;0,149814;
128458;0,149816;
128461;0,14982;
128466;0,149822;
128469;0,149826;
128474;0,149828;
128479;0,14983;
128482;0,149834;
128484;0,14984;
128487;0,149844;
128492;0,149846;
128494;0,149851;
128497;0,149856;
128499;0,149861;
128504;0,149863;
128509;0,149865;
128511;0,14987;
128516;0,149872;
128518;0,149878;
128523;0,14988;
128525;0,149885;
128532;0,149885;
128534;0,14989;
128541;0,14989;
128543;0,149895;
128545;0,149901;
128556;0,149896;
128558;0,149901;
128560;0,149907;
128562;0,149912;
128608;0,149866;
128610;0,149872;
128612;0,149877;
128614;0,149883;
128623;0,14988;
128625;0,149885;
128627;0,149891;
128634;0,14989;
128636;0,149896;
128638;0,149901;
128643;0,149903;
128645;0,149909;
128652;0,149908;
128659;0,149908;
128664;0,14991;
128666;0,149915;
128671;0,149917;
128676;0,149919;
128681;0,149921;
128686;0,149923;
128691;0,149925;
128696;0,149927;
128699;0,149931;
128704;0,149933;
128712;0,149932;
128715;0,149936;
128720;0,149938;
128723;0,149942;
128726;0,149946;
128729;0,149951;
128740;0,149946;
128743;0,14995;
128746;0,149954;
128749;0,149958;
128752;0,149963;
128762;0,149959;
128765;0,149963;
128768;0,149967;
128771;0,149972;
128778;0,149971;
128781;0,149976;
128788;0,149975;
128795;0,149975;
128802;0,149974;
128806;0,149977;
128813;0,149977;
128817;0,14998;
128821;0,149983;
128825;0,149986;
128829;0,14999;
128833;0,149993;
128837;0,149996;
128841;0,149999;
128846;0,150001;
128850;0,150004;
128854;0,150007;
128859;0,150009;
128864;0,150011;
128868;0,150014;
128873;0,150016;
128878;0,150018;
128883;0,15002;
128888;0,150022;
128889;0,150028;
128894;0,15003;
128899;0,150032;
128900;0,150039;
128905;0,150041;
128906;0,150047;
128911;0,150049;
128912;0,150056;
128917;0,150058;
128918;0,150064;
128924;0,150065;
128925;0,150072;
128931;0,150073;
128938;0,150072;
128939;0,150079;
128945;0,150079;
128946;0,150086;
128953;0,150086;
128954;0,150092;
128962;0,150091;
128963;0,150097;
128971;0,150096;
128972;0,150102;
128973;0,150109;
128982;0,150106;
128983;0,150113;
128993;0,150109;
128994;0,150116;
128995;0,150122;
129007;0,150116;
129008;0,150122;
129009;0,150129;
129010;0,150136;
129025;0,150126;
129026;0,150133;
129027;0,150139;
129028;0,150146;
129029;0,150152;
129057;0,150127;
129058;0,150134;
129059;0,150141;
129060;0,150147;
129061;0,150154;
129062;0,15016;
129063;0,150167;
129064;0,150174;
129065;0,15018;
129066;0,150187;
129067;0,150193;
129068;0,1502;
129069;0,150206;
129070;0,150213;
129071;0,15022;
129072;0,150226;
129073;0,150233;
129074;0,150239;
129075;0,150246;
129076;0,150253;
129077;0,150259;
129078;0,150266;
129079;0,150272;
129080;0,150279;
129081;0,150285;
129082;0,150292;
129083;0,150299;
129084;0,150305;
129085;0,150312;
129112;0,150288;
129113;0,150295;
129114;0,150301;
129115;0,150308;
129116;0,150314;
129117;0,150321;
129132;0,150311;
129133;0,150318;
129134;0,150324;
129135;0,150331;
129146;0,150326;
129147;0,150333;
129148;0,150339;
129158;0,150335;
129159;0,150342;
129160;0,150348;
129169;0,150346;
129170;0,150352;
129178;0,150351;
129179;0,150357;
129180;0,150364;
129187;0,150363;
129188;0,15037;
129195;0,15037;
129196;0,150376;
129203;0,150376;
129204;0,150382;
129210;0,150383;
129211;0,15039;
129217;0,15039;
129218;0,150397;
129224;0,150398;
129230;0,150399;
129231;0,150405;
129236;0,150407;
129237;0,150414;
129242;0,150415;
129248;0,150416;
129253;0,150418;
129258;0,15042;
129259;0,150427;
129264;0,150429;
129269;0,15043;
129273;0,150434;
129274;0,15044;
129278;0,150443;
129283;0,150445;
129287;0,150448;
129288;0,150455;
129292;0,150458;
129296;0,150461;
129301;0,150463;
129305;0,150466;
129309;0,150469;
129313;0,150472;
129317;0,150475;
129321;0,150478;
129325;0,150481;
129329;0,150484;
129333;0,150488;
129336;0,150492;
129340;0,150495;
129344;0,150498;
129347;0,150502;
129351;0,150505;
129354;0,150509;
129358;0,150513;
129361;0,150517;
129368;0,150516;
129371;0,150521;
129374;0,150525;
129381;0,150524;
129384;0,150529;
129387;0,150533;
129390;0,150537;
129393;0,150541;
129396;0,150546;
129399;0,15055;
129402;0,150554;
129405;0,150558;
129408;0,150563;
129411;0,150567;
129414;0,150571;
129422;0,150569;
129425;0,150574;
129428;0,150578;
129433;0,15058;
129436;0,150584;
129441;0,150586;
129444;0,15059;
129449;0,150592;
129452;0,150596;
129454;0,150602;
129457;0,150606;
129462;0,150608;
129467;0,15061;
129472;0,150612;
129474;0,150617;
129479;0,150619;
129484;0,150621;
129486;0,150626;
129491;0,150628;
129498;0,150628;
129500;0,150633;
129505;0,150635;
129507;0,150641;
129514;0,15064;
129516;0,150645;
129518;0,150651;
129527;0,150648;
129529;0,150654;
129531;0,150659;
129544;0,150652;
129546;0,150657;
129548;0,150662;
129550;0,150668;
129552;0,150673;
129554;0,150678;
129556;0,150684;
129558;0,150689;
129560;0,150695;
129562;0,1507;
129564;0,150705;
129566;0,150711;
129568;0,150716;
129570;0,150722;
129572;0,150727;
129574;0,150732;
129576;0,150738;
129578;0,150743;
129580;0,150749;
129582;0,150754;
129593;0,150749;
129595;0,150754;
129597;0,15076;
129599;0,150765;
129606;0,150765;
129608;0,15077;
129610;0,150775;
129617;0,150775;
129619;0,15078;
129626;0,15078;
129628;0,150785;
129633;0,150787;
129635;0,150793;
129640;0,150795;
129647;0,150794;
129652;0,150796;
129657;0,150798;
129662;0,1508;
129667;0,150802;
129672;0,150804;
129677;0,150805;
129680;0,15081;
129685;0,150812;
129688;0,150816;
129693;0,150818;
129696;0,150822;
129701;0,150824;
129704;0,150828;
129707;0,150832;
129710;0,150836;
129721;0,150831;
129724;0,150836;
129727;0,15084;
129730;0,150844;
129733;0,150848;
129743;0,150844;
129746;0,150849;
129749;0,150853;
129752;0,150857;
129759;0,150857;
129762;0,150861;
129769;0,15086;
129772;0,150865;
129776;0,150868;
129779;0,150872;
129783;0,150875;
129790;0,150874;
129794;0,150878;
129798;0,150881;
129802;0,150884;
129805;0,150888;
129809;0,150891;
129813;0,150894;
129817;0,150897;
129822;0,150899;
129826;0,150902;
129830;0,150905;
129834;0,150908;
129835;0,150915;
129839;0,150918;
129844;0,15092;
129848;0,150923;
129853;0,150925;
129858;0,150926;
129863;0,150928;
129868;0,15093;
129873;0,150932;
129879;0,150933;
129884;0,150935;
129885;0,150941;
129890;0,150943;
129896;0,150944;
129902;0,150945;
129903;0,150951;
129908;0,150953;
129909;0,15096;
129915;0,15096;
129916;0,150967;
129922;0,150968;
129923;0,150974;
129930;0,150974;
129931;0,15098;
129938;0,15098;
129939;0,150986;
129946;0,150986;
129947;0,150992;
129955;0,150991;
129956;0,150997;
129965;0,150994;
129966;0,151001;
129967;0,151008;
129976;0,151005;
129977;0,151011;
129978;0,151018;
129989;0,151013;
129990;0,151019;
129991;0,151026;
129992;0,151032;
130005;0,151025;
130006;0,151031;
130007;0,151038;
130008;0,151045;
130009;0,151051;
130028;0,151037;
130029;0,151043;
130030;0,15105;
130031;0,151056;
130032;0,151063;
130033;0,151069;
130034;0,151076;
130035;0,151082;
130084;0,151033;
130085;0,15104;
130086;0,151046;
130087;0,151053;
130088;0,151059;
130089;0,151066;
130090;0,151072;
130091;0,151079;
130092;0,151085;
130111;0,151071;
130112;0,151078;
130113;0,151084;
130114;0,151091;
130115;0,151097;
130128;0,15109;
130129;0,151096;
130130;0,151103;
130131;0,151109;
130142;0,151104;
130143;0,151111;
130144;0,151117;
130153;0,151114;
130154;0,151121;
130155;0,151128;
130163;0,151126;
130164;0,151132;
130165;0,151139;
130173;0,151137;
130174;0,151144;
130181;0,151143;
130182;0,15115;
130189;0,151149;
130190;0,151156;
130197;0,151156;
130198;0,151162;
130204;0,151163;
130205;0,151169;
130211;0,15117;
130217;0,151171;
130218;0,151177;
130224;0,151178;
130230;0,151179;
130235;0,151181;
130236;0,151187;
130241;0,151189;
130246;0,151191;
130247;0,151197;
130252;0,151199;
130257;0,151201;
130262;0,151203;
130267;0,151205;
130272;0,151207;
130276;0,15121;
130277;0,151216;
130281;0,151219;
130285;0,151222;
130286;0,151229;
130290;0,151232;
130294;0,151235;
130298;0,151238;
130299;0,151244;
130303;0,151247;
130307;0,151251;
130311;0,151254;
130315;0,151257;
130319;0,15126;
130326;0,151259;
130330;0,151262;
130334;0,151265;
130337;0,151269;
130341;0,151272;
130348;0,151272;
130355;0,151272;
130358;0,151276;
130362;0,151279;
130365;0,151283;
130368;0,151287;
130375;0,151287;
130378;0,151291;
130381;0,151295;
130384;0,151299;
130387;0,151303;
130390;0,151308;
130393;0,151312;
130396;0,151316;
130399;0,15132;
130402;0,151324;
130405;0,151329;
130408;0,151333;
130411;0,151337;
130414;0,151341;
130422;0,151339;
130425;0,151344;
130433;0,151342;
130436;0,151346;
130441;0,151348;
130444;0,151352;
130446;0,151358;
130449;0,151362;
130454;0,151364;
130459;0,151366;
130464;0,151367;
130469;0,151369;
130474;0,151371;
130479;0,151373;
130481;0,151378;
130486;0,15138;
130488;0,151386;
130493;0,151387;
130495;0,151393;
130500;0,151395;
130502;0,1514;
130509;0,1514;
130511;0,151405;
130518;0,151404;
130520;0,15141;
130522;0,151415;
130533;0,15141;
130535;0,151415;
130537;0,151421;
130539;0,151426;
130562;0,151407;
130564;0,151412;
130587;0,151393;
130589;0,151399;
130591;0,151404;
130593;0,151409;
130604;0,151404;
130606;0,15141;
130608;0,151415;
130615;0,151414;
130617;0,15142;
130624;0,151419;
130626;0,151425;
130631;0,151427;
130633;0,151432;
130638;0,151434;
130640;0,151439;
130645;0,151441;
130647;0,151446;
130652;0,151448;
130657;0,15145;
130662;0,151452;
130667;0,151454;
130672;0,151456;
130677;0,151457;
130680;0,151462;
130682;0,151467;
130685;0,151471;
130690;0,151473;
130693;0,151477;
130698;0,151479;
130701;0,151483;
130704;0,151487;
130712;0,151486;
130715;0,15149;
130718;0,151494;
130721;0,151498;
130724;0,151502;
130727;0,151507;
130730;0,151511;
130733;0,151515;
130736;0,151519;
130739;0,151523;
130742;0,151527;
130745;0,151532;
130748;0,151536;
130751;0,15154;
130754;0,151544;
130758;0,151547;
130761;0,151551;
130764;0,151555;
130771;0,151555;
130774;0,151559;
130778;0,151562;
130781;0,151566;
130785;0,151569;
130788;0,151574;
130792;0,151577;
130796;0,15158;
130799;0,151584;
130803;0,151587;
130807;0,15159;
130811;0,151593;
130815;0,151596;
130819;0,151599;
130823;0,151602;
130827;0,151605;
130831;0,151608;
130835;0,151611;
130840;0,151613;
130844;0,151616;
130849;0,151618;
130853;0,151621;
130858;0,151622;
130863;0,151624;
130868;0,151626;
130873;0,151628;
130878;0,15163;
130883;0,151632;
130884;0,151638;
130889;0,15164;
130894;0,151642;
130895;0,151648;
130900;0,15165;
130901;0,151657;
130906;0,151658;
130907;0,151665;
130913;0,151666;
130919;0,151666;
130920;0,151673;
130926;0,151673;
130927;0,15168;
130933;0,151681;
130934;0,151687;
130941;0,151687;
130942;0,151693;
130949;0,151693;
130950;0,151699;
130957;0,151699;
130958;0,151705;
130966;0,151703;
130967;0,15171;
130968;0,151716;
130977;0,151714;
130978;0,15172;
130988;0,151716;
130989;0,151723;
130990;0,151729;
131001;0,151724;
131002;0,151731;
131003;0,151737;
131004;0,151743;
131017;0,151736;
131018;0,151743;
131019;0,151749;
131020;0,151755;
131021;0,151762;
131041;0,151746;
131042;0,151753;
131043;0,151759;
131044;0,151766;
131045;0,151772;
131046;0,151779;
131047;0,151785;
131048;0,151792;
131049;0,151798;
131885;0,150844;
132494;0,150158;
132550;0,150102;
132691;0,14995;
133020;0,149587;
133084;0,149522;
133403;0,149172;
133425;0,149155;
133546;0,149027;
133656;0,148912;
133763;0,1488;
133898;0,148658;
133942;0,148617;
134063;0,14849;
134084;0,148474;
134108;0,148455;
134182;0,148381;
134209;0,148358;
134250;0,14832;
134263;0,148313;
134429;0,148138;
134641;0,147912;
134662;0,147896;
134696;0,147866;
134701;0,147868;
134746;0,147826;
134929;0,147633;
134938;0,147631;
134992;0,147579;
135001;0,147577;
135349;0,147205;
135392;0,147165;
135462;0,147097;
135468;0,147097;
135479;0,147093;
135540;0,147034;
135735;0,14683;
135869;0,146693;
135953;0,146609;
135975;0,146593;
136061;0,146508;
136070;0,146505;
136124;0,146455;
136173;0,146409;
136194;0,146394;
136422;0,146157;
136463;0,14612;
136500;0,146088;
136526;0,146067;
136563;0,146035;
136604;0,145999;
136641;0,145966;
136658;0,145956;
136687;0,145932;
136706;0,145919;
136734;0,145896;
136792;0,145842;
136814;0,145826;
136894;0,145748;
136929;0,145718;
136969;0,145683;
137052;0,145602;
137069;0,145591;
137121;0,145543;
137138;0,145532;
137150;0,145527;
137176;0,145507;
137275;0,145409;
137316;0,145373;
137364;0,145329;
137383;0,145316;
137385;0,145322;
137393;0,14532;
137395;0,145326;
137414;0,145313;
137462;0,145269;
137513;0,145223;
137566;0,145174;
137588;0,145158;
137732;0,145014;
137761;0,14499;
137897;0,144854;
137971;0,144784;
138019;0,144741;
138081;0,144683;
138084;0,144687;
138180;0,144594;
138186;0,144595;
138237;0,144549;
138327;0,144462;
138339;0,144457;
138390;0,144411;
138415;0,144392;
138428;0,144386;
138436;0,144384;
138451;0,144376;
138534;0,144297;
138548;0,144289;
138576;0,144267;
138592;0,144258;
138627;0,144229;
138662;0,1442;
138694;0,144174;
138707;0,144167;
138721;0,14416;
138749;0,144138;
138820;0,144071;
138858;0,144039;
138917;0,143985;
138933;0,143976;
138963;0,143952;
139030;0,14389;
139050;0,143876;
139084;0,143848;
139096;0,143843;
139155;0,143789;
139164;0,143787;
139179;0,143779;
139207;0,143757;
139238;0,143732;
139250;0,143727;
139260;0,143724;
139293;0,143697;
139296;0,143701;
139299;0,143705;
139356;0,143654;
139408;0,143607;
139415;0,143607;
139431;0,143598;
139452;0,143583;
139467;0,143575;
139534;0,143513;
139549;0,143505;
139570;0,143491;
139586;0,143481;
139593;0,143481;
139676;0,143403;
139696;0,14339;
139717;0,143376;
139775;0,143323;
139845;0,143259;
139871;0,143239;
139876;0,143241;
139900;0,143224;
139927;0,143203;
140067;0,143067;
140080;0,143061;
140100;0,143048;
140144;0,14301;
140187;0,142973;
140196;0,142971;
140204;0,14297;
140218;0,142963;
140236;0,142952;
140293;0,142901;
140317;0,142884;
140344;0,142863;
140363;0,142851;
140383;0,142838;
140397;0,142831;
140406;0,142829;
140451;0,14279;
140482;0,142766;
140494;0,142761;
140499;0,142763;
140504;0,142765;
140531;0,142744;
140549;0,142733;
140603;0,142685;
140696;0,142598;
140709;0,142592;
140728;0,14258;
140775;0,14254;
140807;0,142514;
140842;0,142486;
140855;0,14248;
140861;0,142481;
140872;0,142477;
140887;0,142469;
140896;0,142467;
140945;0,142424;
140981;0,142395;
141017;0,142366;
141031;0,142359;
141040;0,142357;
141055;0,142349;
141085;0,142326;
141116;0,142301;
141128;0,142296;
141151;0,14228;
141162;0,142276;
141209;0,142236;
141220;0,142232;
141240;0,142219;
141306;0,14216;
141314;0,142159;
141323;0,142157;
141346;0,142141;
141365;0,142129;
141415;0,142085;
141434;0,142073;
141457;0,142057;
141466;0,142055;
141474;0,142054;
141540;0,141995;
141632;0,14191;
141645;0,141904;
141650;0,141906;
141687;0,141876;
141708;0,141862;
141710;0,141867;
141712;0,141872;
141714;0,141877;
141716;0,141882;
141811;0,141794;
141829;0,141783;
141863;0,141756;
141896;0,141731;
141916;0,141718;
142018;0,141623;
142056;0,141592;
142078;0,141577;
142120;0,141542;
142141;0,141528;
142147;0,14153;
142215;0,141469;
142239;0,141452;
142329;0,14137;
142340;0,141366;
142388;0,141325;
142399;0,141321;
142513;0,141215;
142593;0,141143;
142607;0,141136;
142615;0,141135;
142624;0,141133;
142647;0,141118;
142665;0,141107;
142721;0,141058;
142739;0,141048;
142762;0,141032;
142771;0,14103;
142817;0,140992;
142832;0,140984;
142850;0,140973;
142866;0,140964;
142891;0,140947;
142904;0,140941;
142922;0,14093;
142957;0,140903;
142962;0,140905;
142974;0,1409;
142981;0,1409;
143001;0,140887;
143049;0,140847;
143060;0,140843;
143117;0,140794;
143177;0,140742;
143205;0,140721;
143214;0,140719;
143234;0,140707;
143272;0,140676;
143280;0,140676;
143331;0,140633;
143386;0,140586;
143404;0,140575;
143417;0,140569;
143459;0,140535;
143483;0,140518;
143611;0,1404;
143624;0,140394;
143629;0,140396;
143664;0,140369;
143679;0,140362;
143742;0,140307;
143774;0,140283;
143782;0,140282;
143793;0,140278;
143820;0,140259;
143840;0,140246;
143879;0,140215;
143893;0,140208;
143903;0,140206;
143914;0,140202;
143926;0,140197;
143947;0,140184;
144008;0,140131;
144058;0,140089;
144119;0,140037;
144163;0,140001;
144178;0,139994;
144187;0,139992;
144219;0,139968;
144279;0,139916;
144295;0,139908;
144336;0,139875;
144364;0,139855;
144382;0,139844;
144384;0,139849;
144412;0,139829;
144433;0,139816;
144453;0,139803;
144505;0,13976;
144529;0,139744;
144561;0,13972;
144570;0,139718;
144590;0,139705;
144614;0,139689;
144668;0,139644;
144685;0,139634;
144749;0,13958;
144779;0,139558;
144789;0,139555;
144798;0,139553;
144827;0,139532;
144839;0,139527;
144855;0,139519;
144860;0,139521;
144878;0,13951;
144902;0,139494;
144913;0,139491;
144933;0,139478;
144963;0,139456;
144974;0,139453;
144982;0,139452;
145014;0,139428;
145032;0,139418;
145045;0,139412;
145081;0,139384;
145112;0,139361;
145144;0,139337;
145152;0,139337;
145163;0,139333;
145196;0,139308;
145206;0,139306;
145220;0,139299;
145261;0,139267;
145292;0,139244;
145298;0,139245;
145311;0,139239;
145326;0,139232;
145356;0,13921;
145370;0,139203;
145394;0,139187;
145395;0,139193;
145428;0,139169;
145429;0,139174;
145452;0,139159;
145467;0,139152;
145478;0,139148;
145488;0,139145;
145542;0,139101;
145562;0,139088;
145571;0,139087;
145610;0,139056;
145617;0,139057;
145627;0,139054;
145663;0,139026;
145725;0,138974;
145736;0,13897;
145788;0,138928;
145799;0,138924;
145815;0,138916;
145827;0,138911;
145832;0,138913;
145837;0,138915;
145850;0,13891;
145900;0,138869;
145932;0,138845;
145936;0,138849;
145944;0,138848;
145966;0,138834;
145981;0,138826;
145992;0,138823;
145998;0,138824;
146004;0,138825;
146025;0,138812;
146053;0,138792;
146082;0,138771;
146083;0,138777;
146148;0,138722;
146149;0,138728;
146178;0,138708;
146206;0,138688;
146227;0,138675;
146239;0,13867;
146250;0,138667;
146283;0,138642;
146303;0,13863;
146328;0,138613;
146341;0,138608;
146344;0,138612;
146362;0,138602;
146376;0,138595;
146392;0,138587;
146397;0,138589;
146402;0,138591;
146407;0,138593;
146448;0,138561;
146507;0,138512;
146516;0,13851;
146530;0,138504;
146555;0,138487;
146610;0,138442;
146627;0,138433;
146638;0,138429;
146662;0,138413;
146680;0,138403;
146690;0,138401;
146695;0,138403;
146725;0,138381;
146740;0,138374;
146748;0,138373;
146768;0,138361;
146781;0,138356;
146799;0,138346;
146800;0,138351;
146860;0,138302;
146861;0,138308;
146879;0,138298;
146892;0,138292;
146912;0,13828;
146928;0,138272;
146935;0,138272;
146948;0,138267;
146954;0,138268;
146965;0,138264;
146985;0,138252;
146994;0,138251;
147026;0,138227;
147047;0,138214;
147063;0,138206;
147066;0,13821;
147075;0,138208;
147078;0,138212;
147103;0,138196;
147133;0,138174;
147147;0,138168;
147156;0,138166;
147169;0,138161;
147213;0,138126;
147226;0,138121;
147235;0,138119;
147261;0,138102;
147266;0,138104;
147287;0,138091;
147298;0,138087;
147325;0,138069;
147338;0,138064;
147363;0,138047;
147383;0,138035;
147421;0,138006;
147445;0,13799;
147459;0,137984;
147467;0,137983;
147476;0,137982;
147497;0,137969;
147511;0,137963;
147533;0,137949;
147534;0,137955;
147576;0,137922;
147577;0,137928;
147599;0,137914;
147613;0,137908;
147643;0,137887;
147651;0,137886;
147678;0,137868;
147755;0,137802;
147795;0,137772;
147798;0,137776;
147801;0,13778;
147804;0,137784;
147821;0,137775;
147837;0,137767;
147862;0,13775;
147869;0,13775;
147876;0,137751;
147885;0,137749;
147898;0,137744;
147946;0,137706;
147987;0,137674;
148002;0,137667;
148015;0,137662;
148026;0,137658;
148093;0,137603;
148117;0,137587;
148135;0,137577;
148155;0,137565;
148179;0,13755;
148186;0,13755;
148193;0,13755;
148201;0,13755;
148265;0,137497;
148317;0,137456;
148318;0,137461;
148338;0,13745;
148363;0,137433;
148381;0,137423;
148389;0,137423;
148403;0,137416;
148427;0,137401;
148452;0,137384;
148461;0,137383;
148493;0,13736;
148514;0,137347;
148527;0,137342;
148530;0,137346;
148548;0,137336;
148551;0,13734;
148603;0,137299;
148610;0,137299;
148626;0,137291;
148639;0,137286;
148687;0,137248;
148700;0,137243;
148709;0,137241;
148716;0,137241;
148723;0,137242;
148753;0,137221;
148761;0,13722;
148772;0,137217;
148802;0,137196;
148815;0,13719;
148822;0,137191;
148829;0,137191;
148840;0,137188;
148860;0,137176;
148909;0,137137;
148915;0,137139;
148921;0,13714;
148935;0,137134;
148970;0,137108;
148982;0,137104;
148997;0,137097;
148998;0,137103;
149025;0,137084;
149026;0,13709;
149027;0,137096;
149028;0,137102;
149049;0,137089;
149050;0,137095;
149051;0,137101;
149079;0,137082;
149094;0,137075;
149134;0,137045;
149155;0,137032;
149173;0,137022;
149189;0,137014;
149244;0,13697;
149251;0,136971;
149258;0,136971;
149284;0,136954;
149287;0,136958;
149290;0,136962;
149293;0,136966;
149296;0,13697;
149313;0,136961;
149329;0,136953;
149349;0,136941;
149361;0,136937;
149377;0,136929;
149415;0,136901;
149417;0,136905;
149442;0,136889;
149471;0,136869;
149483;0,136865;
149503;0,136853;
149511;0,136853;
149519;0,136852;
149536;0,136843;
149539;0,136847;
149542;0,136851;
149545;0,136855;
149548;0,136859;
149564;0,136851;
149574;0,136849;
149581;0,136849;
149588;0,136849;
149638;0,13681;
149643;0,136812;
149648;0,136814;
149653;0,136817;
149670;0,136808;
149683;0,136802;
149697;0,136796;
149705;0,136796;
149714;0,136794;
149724;0,136792;
149735;0,136788;
149749;0,136782;
149769;0,136771;
149770;0,136776;
149823;0,136735;
149824;0,13674;
149844;0,136729;
149858;0,136723;
149879;0,13671;
149888;0,136709;
149896;0,136708;
149917;0,136696;
149923;0,136697;
149929;0,136698;
149940;0,136695;
149960;0,136683;
149982;0,13667;
149986;0,136673;
149990;0,136676;
149994;0,136679;
150009;0,136672;
150016;0,136672;
150023;0,136672;
150036;0,136667;
150069;0,136644;
150080;0,13664;
150088;0,13664;
150118;0,136619;
150132;0,136613;
150152;0,136602;
150171;0,136591;
150173;0,136596;
150175;0,136601;
150177;0,136605;
150179;0,13661;
150181;0,136615;
150183;0,13662;
150185;0,136625;
150187;0,13663;
150189;0,136635;
150208;0,136624;
150254;0,136589;
150259;0,136591;
150264;0,136593;
150288;0,136578;
150330;0,136546;
150347;0,136537;
150358;0,136534;
150390;0,136512;
150399;0,13651;
150424;0,136494;
150469;0,13646;
150497;0,136441;
150509;0,136437;
150525;0,136429;
150551;0,136412;
150552;0,136418;
150553;0,136424;
150554;0,136429;
150580;0,136413;
150581;0,136418;
150582;0,136424;
150609;0,136406;
150624;0,136399;
150647;0,136385;
150656;0,136384;
150672;0,136376;
150679;0,136376;
150686;0,136376;
150704;0,136367;
150715;0,136363;
150720;0,136365;
150725;0,136368;
150730;0,13637;
150748;0,13636;
150772;0,136345;
150797;0,136329;
150807;0,136327;
150846;0,136298;
150870;0,136283;
150885;0,136276;
150897;0,136272;
150904;0,136272;
150922;0,136262;
150935;0,136257;
150937;0,136262;
150977;0,136233;
151001;0,136218;
151022;0,136205;
151047;0,136189;
151063;0,136182;
151080;0,136173;
151083;0,136177;
151086;0,136181;
151089;0,136185;
151092;0,136189;
151095;0,136192;
151111;0,136185;
151143;0,136162;
151163;0,136151;
151206;0,136119;
151230;0,136104;
151237;0,136104;
151252;0,136097;
151270;0,136088;
151281;0,136085;
151294;0,136079;
151310;0,136072;
151311;0,136077;
151387;0,136016;
151388;0,136021;
151404;0,136014;
151417;0,136009;
151428;0,136005;
151437;0,136004;
151446;0,136002;
151461;0,135995;
151474;0,13599;
151492;0,135981;
151535;0,135949;
151559;0,135934;
151570;0,135931;
151577;0,135931;
151597;0,13592;
151600;0,135923;
151624;0,135909;
151627;0,135912;
151654;0,135895;
151679;0,135879;
151686;0,135879;
151693;0,13588;
151711;0,13587;
151726;0,135863;
151728;0,135868;
151762;0,135844;
151777;0,135837;
151788;0,135834;
151804;0,135826;
151816;0,135822;
151821;0,135824;
151826;0,135827;
151831;0,135829;
151844;0,135824;
151855;0,13582;
151872;0,135812;
151875;0,135816;
151878;0,13582;
151881;0,135823;
151884;0,135827;
151900;0,13582;
151910;0,135817;
151917;0,135818;
151960;0,135786;
151983;0,135772;
151999;0,135764;
152023;0,135749;
152030;0,13575;
152037;0,13575;
152045;0,135749;
152063;0,13574;
152086;0,135726;
152102;0,135718;
152132;0,135698;
152133;0,135704;
152134;0,135709;
152135;0,135715;
152136;0,135721;
152137;0,135726;
152150;0,135721;
152151;0,135727;
