number;accumulated errors;
157579;0,132619;
157584;0,132621;
157592;0,132621;
157606;0,132616;
157634;0,132598;
157655;0,132587;
157666;0,132584;
157667;0,13259;
157668;0,132595;
157675;0,132596;
157676;0,132601;
157678;0,132606;
157681;0,13261;
157695;0,132604;
157714;0,132594;
157735;0,132583;
157736;0,132589;
157751;0,132582;
157779;0,132565;
157796;0,132557;
157809;0,132553;
157819;0,132551;
157830;0,132548;
157846;0,132541;
157859;0,132536;
157868;0,132535;
157905;0,13251;
157909;0,132513;
157920;0,13251;
157921;0,132516;
157923;0,13252;
157925;0,132525;
157926;0,13253;
157956;0,132512;
157967;0,132509;
157976;0,132507;
158007;0,132488;
158020;0,132483;
158021;0,132489;
158038;0,132481;
158055;0,132473;
158058;0,132477;
158073;0,13247;
158083;0,132468;
158089;0,13247;
158098;0,132468;
158099;0,132474;
158126;0,132458;
158132;0,132459;
158139;0,132459;
158140;0,132465;
158151;0,132462;
158183;0,132442;
158203;0,132431;
158205;0,132436;
158219;0,13243;
158221;0,132435;
158224;0,132439;
158261;0,132414;
158269;0,132414;
158272;0,132418;
158275;0,132421;
158281;0,132423;
158302;0,132411;
158304;0,132416;
158311;0,132417;
158313;0,132421;
158329;0,132414;
158333;0,132417;
158339;0,132418;
158385;0,132386;
158426;0,132358;
158432;0,13236;
158465;0,132338;
158468;0,132342;
158483;0,132336;
158493;0,132334;
158512;0,132324;
158526;0,132319;
158531;0,132321;
158563;0,132301;
158585;0,132289;
158611;0,132273;
158623;0,13227;
158637;0,132264;
158641;0,132267;
158646;0,132269;
158654;0,132269;
158666;0,132265;
158667;0,132271;
158683;0,132264;
158691;0,132263;
158693;0,132268;
158698;0,13227;
158709;0,132267;
158723;0,132262;
158730;0,132262;
158733;0,132266;
158741;0,132266;
158746;0,132268;
158754;0,132268;
158775;0,132256;
158778;0,13226;
158783;0,132262;
158803;0,132252;
158809;0,132253;
158811;0,132258;
158812;0,132263;
158824;0,13226;
158833;0,132258;
158837;0,132261;
158856;0,132252;
158865;0,132251;
158877;0,132247;
158885;0,132247;
158892;0,132247;
158893;0,132253;
158896;0,132256;
158897;0,132262;
158910;0,132257;
158917;0,132258;
158921;0,132261;
158930;0,132259;
158933;0,132263;
158936;0,132267;
158946;0,132265;
158971;0,132251;
158972;0,132256;
158981;0,132255;
158989;0,132254;
158998;0,132253;
159003;0,132255;
159015;0,132252;
159023;0,132251;
159027;0,132254;
159055;0,132237;
159056;0,132243;
159058;0,132247;
159075;0,13224;
159104;0,132222;
159114;0,13222;
159117;0,132223;
159122;0,132226;
159126;0,132229;
159133;0,132229;
159138;0,132231;
159140;0,132236;
159142;0,13224;
159149;0,132241;
159151;0,132245;
159155;0,132248;
159164;0,132247;
159197;0,132226;
159209;0,132222;
159212;0,132226;
159221;0,132225;
159224;0,132229;
159240;0,132222;
159243;0,132226;
159256;0,132221;
159257;0,132227;
159266;0,132225;
159284;0,132217;
159299;0,13221;
159306;0,132211;
159314;0,132211;
159337;0,132198;
159362;0,132183;
159363;0,132189;
159365;0,132193;
159383;0,132185;
159391;0,132184;
159401;0,132182;
159412;0,13218;
159433;0,132168;
159467;0,132146;
159475;0,132146;
159481;0,132147;
159483;0,132152;
159499;0,132145;
159515;0,132138;
159516;0,132143;
159557;0,132116;
159573;0,132109;
159577;0,132112;
159580;0,132116;
159597;0,132108;
159625;0,132091;
159626;0,132096;
159631;0,132098;
159641;0,132096;
159650;0,132095;
159654;0,132098;
159655;0,132104;
159671;0,132097;
159713;0,132068;
159724;0,132065;
159725;0,132071;
159741;0,132064;
159749;0,132063;
159759;0,132061;
159828;0,132011;
159837;0,132009;
159848;0,132007;
159872;0,131993;
159873;0,131999;
159896;0,131986;
159897;0,131991;
159913;0,131984;
159960;0,131952;
159975;0,131946;
159983;0,131945;
159997;0,13194;
160006;0,131939;
160009;0,131943;
160034;0,131928;
160041;0,131929;
160046;0,131931;
160054;0,13193;
160078;0,131917;
160084;0,131918;
160088;0,131921;
160090;0,131926;
160091;0,131931;
160095;0,131934;
160098;0,131938;
160103;0,13194;
160107;0,131943;
160126;0,131934;
160136;0,131932;
160138;0,131936;
160139;0,131942;
160145;0,131943;
160156;0,13194;
160159;0,131944;
160177;0,131935;
160180;0,131939;
160183;0,131943;
160209;0,131928;
160222;0,131923;
160230;0,131923;
160240;0,131921;
160255;0,131915;
160268;0,13191;
160295;0,131894;
160310;0,131888;
160311;0,131894;
160320;0,131892;
160329;0,131891;
160335;0,131893;
160337;0,131897;
160343;0,131898;
160373;0,13188;
160408;0,131858;
160414;0,131859;
160419;0,131861;
160447;0,131844;
160448;0,13185;
160469;0,131839;
160471;0,131843;
160476;0,131845;
160495;0,131836;
160505;0,131834;
160508;0,131838;
160519;0,131835;
160522;0,131839;
160528;0,13184;
160560;0,13182;
160566;0,131821;
160578;0,131818;
160584;0,131819;
160602;0,13181;
160604;0,131815;
160619;0,131809;
160620;0,131814;
160631;0,131811;
160636;0,131814;
160667;0,131794;
160675;0,131794;
160706;0,131775;
160714;0,131774;
160720;0,131776;
160730;0,131774;
160733;0,131778;
160743;0,131776;
160757;0,13177;
160793;0,131747;
160797;0,13175;
160803;0,131751;
160818;0,131745;
160882;0,131699;
160884;0,131704;
160885;0,131709;
160893;0,131709;
160895;0,131713;
160898;0,131717;
160904;0,131718;
160906;0,131723;
160916;0,131721;
160917;0,131726;
160930;0,131722;
160941;0,131719;
160985;0,131689;
161003;0,131681;
161012;0,13168;
161017;0,131682;
161022;0,131684;
161041;0,131675;
161052;0,131672;
161053;0,131677;
161064;0,131674;
161066;0,131679;
161071;0,131681;
161081;0,131679;
161082;0,131684;
161101;0,131675;
161117;0,131668;
161126;0,131667;
161136;0,131665;
161137;0,131671;
161142;0,131673;
161143;0,131678;
161144;0,131683;
161152;0,131683;
161156;0,131686;
161157;0,131691;
161168;0,131689;
161179;0,131686;
161205;0,131671;
161231;0,131656;
161245;0,131651;
161273;0,131634;
161279;0,131635;
161285;0,131637;
161287;0,131641;
161301;0,131636;
161303;0,13164;
161333;0,131622;
161337;0,131625;
161345;0,131625;
161382;0,131601;
161405;0,131588;
161414;0,131587;
161427;0,131583;
161437;0,131581;
161476;0,131555;
161478;0,13156;
161480;0,131564;
161488;0,131564;
161494;0,131565;
161497;0,131569;
161499;0,131574;
161500;0,131579;
161503;0,131583;
161526;0,13157;
161529;0,131574;
161540;0,131571;
161549;0,13157;
161562;0,131566;
161563;0,131571;
161572;0,13157;
161577;0,131572;
161581;0,131575;
161591;0,131573;
161595;0,131576;
161597;0,13158;
161607;0,131578;
161630;0,131566;
161634;0,131569;
161635;0,131574;
161638;0,131578;
161651;0,131574;
161654;0,131577;
161656;0,131582;
161671;0,131576;
161680;0,131575;
161689;0,131574;
161694;0,131576;
161696;0,13158;
161708;0,131577;
161723;0,131571;
161724;0,131576;
161730;0,131577;
161734;0,13158;
161736;0,131585;
161737;0,13159;
161768;0,131571;
161787;0,131562;
161802;0,131556;
161809;0,131556;
161811;0,131561;
161818;0,131561;
161828;0,131559;
161853;0,131545;
161865;0,131542;
161868;0,131545;
161869;0,131551;
161875;0,131552;
161878;0,131556;
161882;0,131559;
161900;0,13155;
161943;0,131522;
162000;0,131481;
162003;0,131485;
162006;0,131489;
162053;0,131457;
162056;0,131461;
162080;0,131447;
162095;0,131441;
162098;0,131445;
162151;0,131408;
162157;0,13141;
162158;0,131415;
162161;0,131419;
162171;0,131417;
162179;0,131417;
162182;0,13142;
162195;0,131416;
162203;0,131416;
162205;0,13142;
162216;0,131417;
162224;0,131417;
162225;0,131422;
162238;0,131418;
162241;0,131422;
162251;0,13142;
162258;0,13142;
162265;0,131421;
162269;0,131424;
162271;0,131428;
162295;0,131415;
162296;0,13142;
162308;0,131417;
162315;0,131417;
162316;0,131423;
162332;0,131416;
162348;0,131409;
162354;0,13141;
162367;0,131406;
162370;0,13141;
162383;0,131405;
162386;0,131409;
162390;0,131412;
162399;0,131411;
162403;0,131414;
162440;0,13139;
162441;0,131395;
162453;0,131392;
162455;0,131396;
162461;0,131398;
162473;0,131394;
162485;0,131391;
162492;0,131391;
162493;0,131396;
162520;0,131381;
162527;0,131381;
162542;0,131375;
162559;0,131368;
162581;0,131356;
162605;0,131343;
162606;0,131348;
162610;0,131351;
162611;0,131356;
162612;0,131362;
162618;0,131363;
162630;0,13136;
162635;0,131362;
162643;0,131361;
162646;0,131365;
162656;0,131363;
162666;0,131361;
162678;0,131358;
162689;0,131355;
162697;0,131355;
162703;0,131356;
162722;0,131347;
162728;0,131348;
162730;0,131353;
162735;0,131355;
162768;0,131334;
162775;0,131335;
162778;0,131338;
162786;0,131338;
162797;0,131335;
162804;0,131336;
162805;0,131341;
162832;0,131326;
162849;0,131318;
162869;0,131308;
162900;0,131289;
162902;0,131294;
162907;0,131296;
162909;0,1313;
162911;0,131305;
162917;0,131306;
162929;0,131303;
162941;0,131299;
162948;0,1313;
162954;0,131301;
162972;0,131292;
162982;0,131291;
162997;0,131285;
163009;0,131281;
163030;0,13127;
163032;0,131275;
163036;0,131278;
163043;0,131278;
163048;0,13128;
163056;0,13128;
163061;0,131282;
163092;0,131263;
163114;0,131252;
163127;0,131247;
163137;0,131246;
163170;0,131225;
163185;0,131219;
163208;0,131207;
163216;0,131206;
163220;0,131209;
163249;0,131192;
163268;0,131183;
163284;0,131176;
163305;0,131166;
163333;0,131149;
163351;0,131141;
163359;0,131141;
163390;0,131122;
163417;0,131106;
163437;0,131096;
163438;0,131102;
163450;0,131098;
163452;0,131103;
163454;0,131107;
163464;0,131105;
163469;0,131107;
163480;0,131105;
163483;0,131108;
163495;0,131105;
163498;0,131109;
163507;0,131108;
163510;0,131111;
163511;0,131117;
163542;0,131098;
163547;0,1311;
163556;0,131099;
163568;0,131095;
163579;0,131093;
163585;0,131094;
163586;0,131099;
163610;0,131086;
163614;0,131089;
163619;0,131091;
163641;0,13108;
163644;0,131083;
163648;0,131086;
163653;0,131088;
163658;0,13109;
163672;0,131085;
163685;0,131081;
163689;0,131084;
163695;0,131085;
163717;0,131074;
163719;0,131078;
163722;0,131082;
163723;0,131087;
163761;0,131063;
163781;0,131053;
163784;0,131057;
163794;0,131055;
163808;0,13105;
163850;0,131022;
163856;0,131024;
163875;0,131014;
163879;0,131017;
163888;0,131016;
163892;0,131019;
163895;0,131023;
163896;0,131028;
163903;0,131029;
163905;0,131033;
163914;0,131032;
163920;0,131033;
163921;0,131039;
163944;0,131026;
163973;0,131009;
163976;0,131013;
163987;0,13101;
163988;0,131016;
163990;0,13102;
163997;0,131021;
164010;0,131016;
164011;0,131022;
164015;0,131025;
164062;0,130993;
164068;0,130994;
164073;0,130997;
164074;0,131002;
164093;0,130993;
164098;0,130995;
164119;0,130984;
164126;0,130985;
164128;0,130989;
164132;0,130992;
164133;0,130997;
164138;0,131;
164143;0,131002;
164148;0,131004;
164149;0,131009;
164177;0,130993;
164181;0,130996;
164187;0,130997;
164196;0,130996;
164204;0,130996;
164205;0,131001;
164237;0,130981;
164241;0,130984;
164256;0,130978;
164259;0,130982;
164286;0,130967;
164287;0,130972;
164300;0,130968;
164309;0,130967;
164315;0,130968;
164321;0,130969;
164339;0,130961;
164354;0,130955;
164359;0,130957;
164365;0,130959;
164375;0,130957;
164393;0,130948;
164394;0,130954;
164397;0,130957;
164403;0,130959;
164416;0,130954;
164417;0,13096;
164421;0,130963;
164424;0,130966;
164439;0,13096;
164444;0,130963;
164462;0,130954;
164469;0,130955;
164486;0,130947;
164492;0,130949;
164512;0,130939;
164515;0,130942;
164519;0,130945;
164536;0,130938;
164551;0,130932;
164560;0,130931;
164583;0,130919;
164589;0,13092;
164593;0,130923;
164595;0,130927;
164610;0,130922;
164614;0,130924;
164639;0,130911;
164652;0,130906;
164655;0,13091;
164661;0,130911;
164663;0,130916;
164674;0,130913;
164688;0,130908;
164702;0,130903;
164718;0,130896;
164720;0,130901;
164723;0,130905;
164742;0,130896;
164764;0,130884;
164769;0,130886;
164794;0,130872;
164812;0,130864;
164836;0,130851;
164843;0,130852;
164851;0,130851;
164861;0,13085;
164864;0,130853;
164879;0,130847;
164884;0,13085;
164928;0,130821;
164935;0,130821;
164938;0,130825;
164940;0,130829;
164962;0,130818;
164972;0,130816;
164974;0,130821;
164975;0,130826;
164983;0,130826;
165020;0,130802;
165044;0,130789;
165078;0,130768;
165079;0,130774;
165080;0,130779;
165086;0,13078;
165088;0,130785;
165105;0,130777;
165107;0,130782;
165139;0,130763;
165152;0,130758;
165180;0,130742;
165192;0,130739;
165202;0,130737;
165203;0,130742;
165229;0,130728;
165239;0,130726;
165259;0,130716;
165265;0,130717;
165270;0,130719;
165272;0,130724;
165282;0,130722;
165288;0,130723;
165294;0,130725;
165300;0,130726;
165321;0,130715;
165350;0,130699;
165362;0,130695;
165382;0,130685;
165389;0,130686;
165417;0,13067;
165423;0,130671;
165427;0,130674;
165448;0,130663;
165449;0,130669;
165453;0,130672;
165458;0,130674;
165485;0,130658;
165516;0,13064;
165532;0,130633;
165536;0,130636;
165553;0,130629;
165559;0,13063;
165567;0,13063;
165568;0,130635;
165574;0,130636;
165594;0,130627;
165603;0,130626;
165605;0,13063;
165606;0,130635;
165607;0,130641;
165618;0,130638;
165629;0,130635;
165654;0,130622;
165655;0,130627;
165667;0,130623;
165670;0,130627;
165691;0,130617;
165692;0,130622;
165720;0,130606;
165732;0,130602;
165733;0,130608;
165735;0,130612;
165757;0,130601;
165763;0,130602;
165768;0,130604;
165776;0,130604;
165781;0,130606;
165792;0,130603;
165802;0,130602;
165832;0,130584;
165833;0,130589;
165834;0,130594;
165837;0,130598;
165857;0,130588;
165867;0,130587;
165870;0,13059;
165883;0,130586;
165914;0,130568;
165945;0,130549;
165950;0,130551;
165975;0,130538;
165977;0,130542;
165995;0,130534;
166001;0,130535;
166010;0,130534;
166026;0,130528;
166051;0,130514;
166063;0,130511;
166070;0,130511;
166073;0,130515;
166076;0,130519;
166129;0,130483;
166130;0,130488;
166157;0,130473;
166158;0,130478;
166167;0,130477;
166179;0,130474;
166194;0,130468;
166195;0,130473;
166203;0,130473;
166204;0,130478;
166223;0,130469;
166224;0,130475;
166244;0,130465;
166259;0,130459;
166263;0,130462;
166267;0,130465;
166272;0,130467;
166274;0,130471;
166277;0,130475;
166299;0,130464;
166308;0,130463;
166313;0,130465;
166315;0,130469;
166322;0,13047;
166354;0,130451;
166371;0,130443;
166378;0,130444;
166382;0,130447;
166383;0,130452;
166403;0,130442;
166409;0,130444;
166417;0,130443;
166433;0,130437;
166434;0,130442;
166444;0,13044;
166447;0,130444;
166448;0,130449;
166454;0,13045;
166456;0,130455;
166474;0,130447;
166475;0,130452;
166482;0,130453;
166484;0,130457;
166497;0,130453;
166499;0,130457;
166505;0,130459;
166509;0,130461;
166519;0,13046;
166522;0,130463;
166527;0,130465;
166538;0,130463;
166548;0,130461;
166557;0,13046;
166559;0,130464;
166566;0,130465;
166568;0,130469;
166586;0,130461;
166589;0,130465;
166609;0,130455;
166622;0,130451;
166629;0,130451;
166636;0,130452;
166646;0,13045;
166664;0,130442;
166689;0,130429;
166699;0,130427;
166702;0,13043;
166704;0,130435;
166705;0,13044;
166711;0,130441;
166728;0,130434;
166730;0,130438;
166735;0,130441;
166750;0,130435;
166752;0,130439;
166754;0,130444;
166760;0,130445;
166779;0,130436;
166781;0,130441;
166792;0,130438;
166797;0,13044;
166800;0,130444;
166805;0,130446;
166808;0,130449;
166813;0,130451;
166814;0,130457;
166817;0,13046;
166825;0,13046;
166835;0,130458;
166838;0,130462;
166846;0,130462;
166869;0,13045;
166877;0,130449;
166879;0,130454;
166881;0,130458;
166882;0,130463;
166929;0,130433;
166930;0,130438;
166937;0,130438;
166945;0,130438;
166947;0,130443;
166975;0,130427;
166985;0,130425;
166989;0,130428;
166993;0,130431;
167025;0,130412;
167030;0,130414;
167039;0,130413;
167046;0,130413;
167076;0,130396;
167095;0,130387;
167096;0,130392;
167098;0,130397;
167101;0,1304;
167102;0,130405;
167103;0,130411;
167108;0,130413;
167120;0,130409;
167130;0,130407;
167131;0,130413;
167134;0,130416;
167144;0,130414;
167154;0,130413;
167155;0,130418;
167164;0,130417;
167180;0,13041;
167194;0,130405;
167203;0,130404;
167208;0,130406;
167237;0,13039;
167239;0,130394;
167240;0,130399;
167245;0,130402;
167248;0,130405;
167249;0,13041;
167258;0,130409;
167259;0,130415;
167265;0,130416;
167269;0,130419;
167271;0,130423;
167272;0,130428;
167302;0,130411;
167319;0,130404;
167329;0,130402;
167336;0,130402;
167356;0,130393;
167363;0,130393;
167364;0,130398;
167389;0,130385;
167390;0,13039;
167395;0,130392;
167402;0,130393;
167407;0,130395;
167418;0,130392;
167447;0,130376;
167460;0,130371;
167461;0,130377;
167470;0,130376;
167473;0,130379;
167475;0,130384;
167477;0,130388;
167479;0,130392;
167481;0,130397;
167489;0,130397;
167495;0,130398;
167497;0,130402;
167499;0,130407;
167504;0,130409;
167514;0,130407;
167554;0,130382;
167555;0,130387;
167572;0,13038;
167573;0,130385;
167596;0,130373;
167614;0,130365;
167617;0,130369;
167619;0,130373;
167629;0,130371;
167631;0,130376;
167634;0,130379;
167638;0,130382;
167639;0,130387;
167645;0,130389;
167659;0,130384;
167665;0,130385;
167681;0,130379;
167691;0,130377;
167721;0,130359;
167733;0,130356;
167759;0,130342;
167760;0,130347;
167791;0,130329;
167797;0,13033;
167809;0,130327;
167811;0,130331;
167814;0,130335;
167816;0,130339;
167818;0,130344;
167823;0,130346;
167826;0,130349;
167840;0,130344;
167873;0,130325;
167881;0,130324;
167882;0,13033;
167887;0,130332;
167894;0,130332;
167899;0,130334;
167901;0,130339;
167904;0,130342;
167907;0,130346;
167922;0,13034;
167955;0,130321;
167956;0,130326;
167969;0,130322;
167973;0,130325;
168001;0,130309;
168004;0,130312;
168015;0,13031;
168028;0,130306;
168038;0,130304;
168041;0,130307;
168048;0,130308;
168049;0,130313;
168050;0,130318;
168059;0,130317;
168072;0,130313;
168112;0,130288;
168115;0,130292;
168132;0,130285;
168157;0,130271;
168163;0,130272;
168169;0,130274;
168175;0,130275;
168181;0,130276;
168188;0,130277;
168189;0,130282;
168261;0,130232;
168266;0,130234;
168279;0,13023;
168283;0,130233;
168296;0,130229;
168308;0,130226;
168309;0,130231;
168314;0,130233;
168316;0,130237;
168320;0,13024;
168328;0,13024;
168335;0,13024;
168337;0,130245;
168338;0,13025;
168339;0,130255;
168353;0,13025;
168363;0,130248;
168364;0,130253;
168366;0,130258;
168390;0,130245;
168391;0,13025;
168396;0,130253;
168397;0,130258;
168400;0,130261;
168411;0,130259;
168412;0,130264;
168436;0,130251;
168457;0,130241;
168479;0,13023;
168480;0,130235;
168502;0,130224;
168509;0,130224;
168510;0,13023;
168540;0,130212;
168556;0,130206;
168561;0,130208;
168577;0,130202;
168581;0,130204;
168597;0,130198;
168608;0,130195;
168631;0,130184;
168642;0,130181;
168643;0,130186;
168652;0,130185;
168660;0,130185;
168671;0,130182;
168678;0,130183;
168681;0,130187;
168695;0,130182;
168700;0,130184;
168708;0,130184;
168713;0,130186;
168717;0,130188;
168731;0,130184;
168733;0,130188;
168741;0,130188;
168746;0,13019;
168754;0,13019;
168755;0,130195;
168770;0,130189;
168773;0,130193;
168775;0,130197;
168784;0,130196;
168785;0,130201;
168819;0,130181;
168822;0,130184;
168838;0,130178;
168839;0,130183;
168856;0,130176;
168863;0,130177;
168864;0,130182;
168875;0,130179;
168885;0,130177;
168888;0,130181;
168889;0,130186;
168892;0,13019;
168898;0,130191;
168904;0,130192;
168915;0,13019;
168928;0,130186;
168931;0,130189;
168934;0,130193;
168935;0,130198;
168937;0,130202;
168939;0,130207;
168979;0,130182;
169002;0,13017;
169003;0,130175;
169010;0,130176;
169014;0,130179;
169032;0,130171;
169043;0,130168;
169044;0,130173;
169053;0,130172;
169058;0,130174;
169087;0,130158;
169090;0,130161;
169094;0,130164;
169095;0,130169;
169096;0,130175;
169115;0,130166;
169119;0,130169;
169125;0,13017;
169138;0,130166;
169157;0,130157;
169165;0,130157;
169170;0,130159;
169173;0,130163;
169188;0,130157;
169195;0,130158;
169206;0,130155;
169214;0,130155;
169229;0,130149;
169231;0,130153;
169236;0,130156;
169240;0,130158;
169250;0,130157;
169272;0,130146;
169310;0,130122;
169313;0,130126;
169317;0,130129;
169321;0,130132;
169323;0,130136;
169332;0,130135;
169335;0,130138;
169340;0,130141;
169351;0,130138;
169358;0,130139;
169363;0,130141;
169367;0,130143;
169416;0,130112;
169418;0,130116;
169419;0,130121;
169430;0,130119;
169433;0,130122;
169435;0,130127;
169440;0,130129;
169443;0,130132;
169456;0,130128;
169459;0,130132;
169465;0,130133;
169477;0,13013;
169487;0,130128;
169511;0,130115;
169517;0,130117;
169521;0,13012;
169540;0,130111;
169541;0,130116;
169559;0,130108;
169560;0,130113;
169570;0,130111;
169578;0,130111;
169580;0,130116;
169588;0,130115;
169595;0,130116;
169606;0,130113;
169613;0,130114;
169644;0,130096;
169669;0,130083;
169670;0,130088;
169674;0,130091;
169691;0,130084;
169708;0,130076;
169716;0,130076;
169725;0,130075;
169737;0,130072;
169748;0,130069;
169764;0,130063;
169768;0,130066;
169781;0,130062;
169782;0,130067;
169785;0,13007;
169787;0,130075;
169800;0,130071;
169801;0,130076;
169803;0,13008;
169815;0,130077;
169818;0,13008;
169826;0,13008;
169838;0,130077;
169847;0,130076;
169848;0,130081;
169850;0,130085;
169851;0,13009;
169852;0,130096;
169865;0,130092;
169868;0,130095;
169878;0,130093;
169881;0,130097;
169895;0,130092;
169903;0,130092;
169908;0,130094;
169929;0,130084;
169932;0,130087;
169940;0,130087;
169941;0,130092;
169944;0,130096;
169947;0,130099;
169956;0,130098;
169957;0,130103;
169971;0,130099;
169980;0,130098;
169982;0,130102;
169983;0,130107;
169992;0,130106;
170007;0,130101;
170050;0,130074;
170062;0,13007;
170063;0,130075;
170064;0,13008;
170072;0,13008;
170084;0,130077;
170095;0,130074;
170099;0,130077;
170132;0,130058;
170137;0,13006;
170152;0,130054;
170159;0,130055;
170174;0,130049;
170196;0,130038;
170207;0,130036;
170211;0,130039;
170219;0,130038;
170225;0,13004;
170232;0,13004;
170234;0,130045;
170245;0,130042;
170247;0,130046;
170260;0,130042;
170262;0,130047;
170263;0,130052;
170275;0,130048;
170276;0,130054;
170309;0,130034;
170313;0,130037;
170316;0,130041;
170323;0,130041;
170327;0,130044;
170346;0,130035;
170366;0,130026;
170372;0,130027;
170402;0,13001;
170403;0,130015;
170407;0,130018;
170410;0,130022;
170455;0,129993;
170466;0,129991;
170473;0,129991;
170505;0,129973;
170526;0,129963;
170533;0,129963;
170536;0,129967;
170547;0,129964;
170559;0,129961;
170573;0,129956;
170582;0,129955;
170584;0,129959;
170598;0,129955;
170606;0,129954;
170611;0,129956;
170613;0,129961;
170626;0,129957;
170637;0,129954;
170648;0,129952;
170663;0,129946;
170672;0,129945;
170683;0,129943;
170694;0,12994;
170719;0,129927;
170734;0,129921;
170745;0,129919;
170756;0,129916;
170758;0,129921;
170759;0,129926;
170760;0,129931;
170779;0,129922;
170792;0,129918;
170807;0,129913;
170821;0,129908;
170843;0,129897;
170850;0,129898;
170862;0,129894;
170874;0,129891;
170879;0,129893;
170890;0,129891;
170909;0,129882;
170910;0,129887;
170963;0,129853;
170993;0,129836;
171031;0,129813;
171049;0,129805;
171065;0,129799;
171072;0,129799;
171086;0,129794;
171088;0,129799;
171091;0,129802;
171092;0,129807;
171095;0,129811;
171097;0,129815;
171106;0,129814;
171111;0,129816;
171117;0,129818;
171122;0,12982;
171125;0,129823;
171126;0,129828;
171128;0,129833;
171131;0,129836;
171134;0,12984;
171137;0,129843;
171140;0,129847;
171151;0,129844;
171153;0,129849;
171160;0,129849;
171161;0,129854;
171169;0,129854;
171172;0,129858;
171174;0,129862;
171186;0,129859;
171192;0,12986;
171194;0,129864;
171201;0,129865;
171210;0,129864;
171224;0,129859;
171233;0,129858;
171246;0,129854;
171248;0,129858;
171253;0,12986;
171256;0,129864;
171259;0,129868;
171261;0,129872;
171270;0,129871;
171272;0,129875;
171275;0,129879;
171279;0,129882;
171303;0,129869;
171319;0,129863;
171323;0,129866;
171336;0,129862;
171337;0,129867;
171339;0,129871;
171360;0,129861;
171365;0,129863;
171366;0,129868;
171371;0,12987;
171372;0,129875;
171379;0,129876;
171397;0,129868;
171408;0,129866;
171411;0,129869;
171422;0,129867;
171427;0,129869;
171431;0,129871;
171440;0,129871;
171441;0,129876;
171442;0,129881;
171451;0,12988;
171454;0,129883;
171457;0,129887;
171462;0,129889;
171482;0,12988;
171487;0,129882;
171494;0,129882;
171496;0,129886;
171504;0,129886;
171544;0,129862;
171557;0,129858;
171570;0,129854;
171571;0,129859;
171578;0,129859;
171596;0,129852;
171599;0,129855;
171612;0,129851;
171615;0,129855;
171640;0,129842;
171642;0,129846;
171644;0,12985;
171648;0,129853;
171662;0,129848;
171664;0,129853;
171674;0,129851;
171683;0,12985;
171697;0,129845;
171698;0,12985;
171699;0,129855;
171704;0,129857;
171705;0,129862;
171733;0,129847;
171740;0,129847;
171754;0,129843;
171761;0,129843;
171763;0,129848;
171784;0,129837;
171801;0,12983;
171802;0,129836;
171810;0,129835;
171813;0,129839;
171814;0,129844;
171826;0,129841;
171828;0,129845;
171831;0,129849;
171834;0,129852;
171858;0,12984;
171870;0,129837;
171892;0,129826;
171901;0,129825;
171902;0,12983;
171910;0,12983;
171942;0,129811;
171975;0,129792;
171982;0,129793;
171988;0,129794;
172000;0,129791;
172001;0,129796;
172002;0,129801;
172003;0,129806;
172004;0,129811;
172022;0,129803;
172042;0,129794;
172048;0,129795;
172049;0,1298;
172062;0,129796;
172069;0,129797;
172094;0,129784;
172098;0,129787;
172103;0,129789;
172104;0,129794;
172112;0,129793;
172123;0,129791;
172125;0,129795;
172145;0,129786;
172150;0,129788;
172156;0,129789;
172167;0,129787;
172172;0,129789;
172181;0,129788;
172184;0,129791;
172194;0,12979;
172204;0,129788;
172213;0,129787;
172216;0,12979;
172217;0,129796;
172220;0,129799;
172221;0,129804;
172232;0,129802;
172234;0,129806;
172272;0,129783;
172277;0,129785;
172278;0,12979;
172286;0,12979;
172307;0,12978;
172310;0,129784;
172324;0,129779;
172329;0,129781;
172332;0,129784;
172334;0,129789;
172340;0,12979;
172346;0,129791;
172349;0,129795;
172360;0,129792;
172370;0,129791;
172374;0,129793;
172375;0,129798;
172378;0,129802;
172390;0,129799;
172391;0,129804;
172394;0,129807;
172406;0,129804;
172419;0,1298;
172420;0,129805;
172424;0,129808;
172425;0,129813;
172427;0,129817;
172428;0,129822;
172430;0,129827;
172431;0,129832;
172437;0,129833;
172442;0,129835;
172452;0,129833;
172458;0,129835;
172464;0,129836;
172467;0,129839;
172476;0,129838;
172485;0,129837;
172495;0,129836;
172511;0,129829;
172512;0,129834;
172515;0,129838;
172534;0,129829;
172539;0,129832;
172550;0,129829;
172565;0,129824;
172567;0,129828;
172569;0,129832;
172571;0,129836;
172572;0,129841;
172586;0,129837;
172593;0,129837;
172598;0,129839;
172608;0,129838;
172623;0,129832;
172630;0,129833;
172633;0,129836;
172635;0,12984;
172646;0,129838;
172649;0,129841;
172651;0,129846;
172660;0,129845;
172673;0,129841;
172677;0,129844;
172686;0,129843;
172688;0,129847;
172696;0,129847;
172716;0,129837;
172724;0,129837;
172745;0,129827;
172749;0,12983;
172764;0,129825;
172777;0,129821;
172787;0,129819;
172797;0,129817;
172803;0,129818;
172814;0,129816;
172834;0,129807;
172837;0,12981;
172850;0,129806;
172860;0,129804;
172876;0,129798;
172879;0,129802;
172885;0,129803;
172889;0,129806;
172890;0,129811;
172898;0,129811;
172906;0,12981;
172908;0,129815;
172913;0,129817;
172918;0,129819;
172946;0,129804;
172947;0,129809;
172951;0,129811;
